Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-05-02,PerthAirport,13.1,28.5,0.0,6.2,9.9,ENE,39.0,ENE,SW,20.0,7.0,40.0,23.0,1027.5,1023.6,0.0,1.0,17.5,27.9,No,No
2009-08-23,WaggaWagga,4.8,20.9,2.0,1.4,7.7,NNW,22.0,ENE,NE,9.0,13.0,89.0,70.0,1012.1,1007.7,2.0,7.0,12.8,18.8,Yes,No
2015-09-19,Newcastle,12.8,20.0,2.2,,,,,NW,,4.0,,93.0,,,,6.0,,15.4,,Yes,Yes
2009-07-26,PerthAirport,2.0,15.7,0.0,1.2,4.9,ENE,26.0,ENE,S,11.0,17.0,63.0,50.0,1032.7,1030.6,5.0,6.0,10.5,14.5,No,No
2014-08-23,MountGinini,-0.1,7.4,0.0,,,ENE,30.0,ENE,ENE,11.0,13.0,95.0,79.0,,,,,4.3,5.6,No,No
2012-06-18,NorfolkIsland,16.1,20.5,1.0,1.4,7.5,NW,50.0,NW,W,30.0,19.0,74.0,61.0,1016.1,1014.0,4.0,1.0,19.3,19.8,No,No
2016-12-15,Melbourne,11.7,18.6,0.0,7.0,12.5,SSW,41.0,SE,SSW,17.0,20.0,47.0,54.0,1019.3,1016.9,6.0,5.0,15.2,17.5,No,No
2013-12-05,Katherine,23.5,34.7,16.0,8.8,,SSW,72.0,WSW,SW,2.0,17.0,94.0,59.0,1007.5,1004.0,6.0,6.0,25.5,33.0,Yes,Yes
2013-04-17,Bendigo,6.5,19.9,0.0,3.7,,SSE,30.0,SSE,S,15.0,9.0,65.0,45.0,1017.1,1014.9,,2.0,14.2,18.9,No,No
2015-12-14,Williamtown,13.6,32.0,0.0,37.0,12.9,E,41.0,WNW,E,11.0,24.0,64.0,42.0,1015.8,1012.3,5.0,1.0,23.1,30.3,No,No
2015-12-12,Newcastle,18.5,25.0,0.0,,,,,SE,,9.0,,58.0,,,,6.0,,22.6,,No,No
2016-02-20,NorahHead,23.7,26.9,0.0,,,SSW,52.0,SSW,S,31.0,28.0,90.0,85.0,1016.5,1017.5,,,24.5,26.6,No,No
2011-09-10,PearceRAAF,9.9,20.7,0.0,,10.5,E,35.0,E,ESE,15.0,7.0,59.0,42.0,1036.5,1031.8,,,13.7,20.5,No,No
2012-07-17,Albany,8.7,13.4,13.4,2.4,4.0,,,WNW,S,17.0,13.0,84.0,61.0,1025.2,1026.7,7.0,6.0,10.5,12.6,Yes,No
2016-01-06,Wollongong,17.9,19.6,16.2,,,SSE,59.0,SSE,S,26.0,39.0,89.0,88.0,1014.2,1013.5,8.0,8.0,18.9,19.2,Yes,Yes
2011-03-09,MelbourneAirport,16.3,22.8,0.0,2.6,0.7,N,43.0,SSW,N,7.0,24.0,85.0,75.0,1012.9,1011.7,7.0,7.0,18.9,22.4,No,Yes
2015-04-18,Canberra,11.2,22.7,5.4,,,NNW,52.0,N,NW,22.0,30.0,79.0,64.0,1017.5,1013.3,3.0,5.0,18.8,20.8,Yes,Yes
2012-02-11,Sydney,19.6,25.3,2.2,6.8,7.9,SSW,46.0,WNW,W,7.0,11.0,87.0,81.0,1011.4,1010.7,,,20.4,18.1,Yes,Yes
2014-03-20,PearceRAAF,17.6,31.4,0.0,,10.8,E,80.0,SE,ESE,22.0,33.0,52.0,26.0,1021.6,1017.4,1.0,2.0,23.4,30.4,No,Yes
2012-05-05,Tuggeranong,-1.1,15.9,0.0,,,N,20.0,WNW,WNW,4.0,13.0,85.0,53.0,1019.6,1015.4,,,6.5,14.8,No,No
2016-03-04,Williamtown,21.3,28.3,0.0,,,ENE,41.0,NE,ENE,17.0,24.0,74.0,60.0,1021.6,1019.7,2.0,8.0,24.5,27.2,No,No
2016-05-02,Newcastle,13.4,24.8,2.6,,,,,,,0.0,,84.0,,,,0.0,,18.6,,Yes,No
2013-04-29,WaggaWagga,9.5,22.4,0.0,5.2,3.0,S,26.0,E,S,7.0,19.0,53.0,47.0,1023.1,1023.4,4.0,7.0,17.7,19.4,No,Yes
2013-11-20,Portland,11.4,13.9,0.0,3.2,0.1,SSE,43.0,SE,SE,24.0,26.0,80.0,88.0,1014.5,1014.8,8.0,8.0,12.2,11.8,No,Yes
2010-10-01,SalmonGums,11.7,17.0,3.0,,,,,,,,,91.0,77.0,,,,,12.7,16.7,Yes,Yes
2010-06-30,Bendigo,4.1,9.0,10.0,2.2,,N,24.0,NNW,WNW,13.0,9.0,95.0,83.0,1018.1,1018.1,8.0,7.0,6.3,8.7,Yes,No
2015-11-17,Portland,8.6,25.2,0.0,8.0,13.2,W,57.0,NNW,W,22.0,33.0,39.0,46.0,1011.5,1011.6,,,20.7,21.9,No,No
2012-11-15,Sale,8.9,19.8,0.0,4.0,5.7,WSW,37.0,W,W,19.0,24.0,65.0,51.0,1015.2,1013.5,8.0,8.0,16.4,18.6,No,No
2013-01-31,PearceRAAF,17.5,35.6,0.0,,13.0,E,72.0,ESE,ESE,26.0,24.0,42.0,13.0,1022.8,1018.8,0.0,0.0,23.1,34.4,No,No
2017-01-07,BadgerysCreek,16.3,30.5,1.2,,,ENE,35.0,E,E,4.0,19.0,68.0,51.0,1018.4,1013.6,,,23.1,27.9,Yes,No
2013-09-23,CoffsHarbour,11.9,27.8,0.0,3.6,11.2,NE,46.0,NNW,NE,28.0,35.0,62.0,60.0,1015.8,1010.4,1.0,1.0,21.5,23.7,No,No
2010-11-13,PerthAirport,12.1,25.6,0.0,7.4,13.1,E,59.0,E,SW,26.0,31.0,32.0,33.0,1017.1,1014.2,1.0,1.0,19.3,23.7,No,No
2010-11-30,Adelaide,13.9,23.5,0.0,4.6,5.1,SSE,33.0,SSE,WSW,19.0,13.0,65.0,59.0,1015.9,1013.1,,,16.5,21.0,No,No
2008-05-04,Sydney,9.4,20.3,0.0,3.6,10.3,,,W,SE,22.0,11.0,64.0,47.0,1021.1,1018.3,1.0,1.0,12.4,19.4,No,No
2016-12-06,CoffsHarbour,21.4,35.3,33.0,,,NNW,56.0,NNW,SW,26.0,9.0,66.0,60.0,1010.6,1007.8,3.0,,27.8,30.6,Yes,Yes
2012-09-15,Hobart,3.8,16.5,0.2,2.4,10.6,NNW,33.0,NNW,NW,17.0,19.0,52.0,39.0,1023.5,1020.2,,,10.1,15.6,No,No
2014-02-02,Perth,16.8,32.5,0.0,10.0,12.9,SE,44.0,SE,SE,17.0,15.0,51.0,30.0,1012.7,1009.8,1.0,0.0,22.7,31.7,No,No
2010-08-31,Cairns,21.3,28.7,32.2,2.0,4.3,SE,50.0,S,SE,19.0,33.0,82.0,63.0,1019.0,1016.4,7.0,5.0,23.9,26.5,Yes,Yes
2010-06-09,AliceSprings,6.3,18.5,0.0,3.0,5.1,SSE,41.0,WSW,SE,6.0,26.0,56.0,39.0,1024.7,1022.2,5.0,8.0,10.8,16.8,No,No
2014-12-27,MountGambier,3.7,23.8,0.0,6.6,13.4,S,39.0,NW,SW,9.0,22.0,51.0,39.0,1021.6,1018.8,5.0,2.0,17.0,22.5,No,No
2011-01-29,PerthAirport,23.4,41.8,0.0,10.6,8.7,NNW,67.0,ENE,NNW,22.0,33.0,45.0,91.0,1009.0,1009.2,3.0,8.0,31.6,25.1,No,Yes
2009-04-18,Woomera,12.3,27.0,0.0,8.0,10.8,SE,31.0,SE,SSE,20.0,13.0,60.0,19.0,1023.2,1020.3,0.0,0.0,17.6,26.6,No,No
2013-09-02,CoffsHarbour,14.4,22.0,0.0,4.4,8.2,S,26.0,SW,SSE,17.0,15.0,68.0,63.0,1030.7,1029.1,7.0,1.0,18.8,21.0,No,No
2013-03-14,Albury,15.5,30.7,0.0,,,NNW,31.0,WSW,W,7.0,17.0,63.0,26.0,1011.3,1009.6,,,18.4,28.6,No,No
2011-03-12,Sale,17.8,29.0,0.0,4.0,8.3,E,28.0,N,E,9.0,11.0,91.0,60.0,1018.5,1015.6,8.0,3.0,18.1,27.1,No,No
2015-07-01,NorfolkIsland,13.3,18.6,0.0,2.8,6.8,E,26.0,ESE,ESE,11.0,11.0,59.0,56.0,1026.5,1023.9,2.0,1.0,16.8,17.6,No,No
2016-06-19,GoldCoast,17.3,22.1,3.2,,,NNE,59.0,NE,NNE,33.0,37.0,92.0,100.0,1014.7,1010.2,,,21.6,20.1,Yes,Yes
2015-01-05,Wollongong,19.5,23.1,9.8,,,S,44.0,SSW,SSE,9.0,15.0,82.0,74.0,1019.6,1019.0,8.0,,20.3,22.2,Yes,No
2013-08-01,Darwin,16.4,31.9,0.0,6.6,11.1,ESE,37.0,E,NNW,11.0,20.0,46.0,28.0,1013.7,1009.6,3.0,1.0,23.9,30.4,No,No
2014-09-14,Witchcliffe,7.1,18.1,0.4,,,SW,28.0,N,SSE,9.0,17.0,85.0,69.0,1022.4,1022.6,,,14.8,17.2,No,No
2010-07-05,Darwin,23.3,29.9,0.0,7.0,1.1,ENE,35.0,S,ENE,11.0,19.0,69.0,63.0,1012.4,1009.5,7.0,7.0,26.4,29.1,No,No
2011-08-02,Witchcliffe,14.1,17.3,6.6,,,WNW,72.0,NW,W,28.0,26.0,74.0,91.0,1009.4,1007.5,,,16.7,14.1,Yes,Yes
2013-09-16,Cobar,13.0,18.5,7.6,4.6,,SW,52.0,ENE,NNE,20.0,19.0,92.0,93.0,1009.2,1002.2,7.0,7.0,13.4,15.7,Yes,Yes
2017-01-07,Launceston,13.9,29.5,0.0,,,NNW,33.0,E,NW,6.0,15.0,66.0,51.0,,,,,21.6,29.1,No,No
2015-10-27,Watsonia,9.4,23.8,0.6,3.6,12.7,SE,30.0,SE,SW,15.0,15.0,61.0,36.0,1027.1,1022.7,1.0,0.0,13.5,23.0,No,No
2016-02-24,Adelaide,22.6,27.7,0.0,,,SW,26.0,,SW,0.0,9.0,62.0,64.0,1011.0,1010.1,,,25.2,25.2,No,No
2010-06-26,Walpole,8.8,16.1,0.0,,,NW,41.0,NW,NW,20.0,22.0,72.0,62.0,1025.8,1022.4,,,10.2,15.5,No,Yes
2010-03-28,MelbourneAirport,16.2,26.2,0.0,3.8,0.1,N,61.0,N,N,31.0,30.0,52.0,44.0,1012.4,1009.7,7.0,8.0,21.7,25.0,No,Yes
2011-03-26,Melbourne,15.0,18.0,0.2,3.2,0.1,S,37.0,SSW,S,17.0,28.0,60.0,63.0,1024.4,1024.4,,,15.6,17.2,No,No
2016-02-28,Bendigo,12.4,30.1,0.0,,,SSE,43.0,SSE,S,22.0,19.0,65.0,24.0,1019.4,1017.3,,,17.0,27.8,No,No
2010-02-04,Darwin,27.7,33.2,0.0,7.8,11.7,WSW,44.0,W,W,28.0,30.0,74.0,57.0,1010.8,1007.9,4.0,4.0,30.0,32.7,No,No
2012-05-18,Hobart,9.7,18.0,0.0,1.8,2.1,NW,56.0,NNE,NNW,9.0,28.0,67.0,45.0,1016.0,1012.4,,,11.2,16.6,No,No
2010-06-05,PearceRAAF,14.1,20.4,0.0,,3.6,E,41.0,NE,NE,9.0,19.0,72.0,49.0,1024.3,1022.1,7.0,8.0,15.7,18.5,No,No
2016-10-30,MountGinini,8.0,11.0,0.8,,,NW,72.0,NNW,WNW,28.0,33.0,99.0,99.0,,,,,10.0,8.9,No,Yes
2011-05-26,Richmond,10.5,19.2,0.0,,,S,31.0,SSW,SW,4.0,11.0,59.0,42.0,1017.4,1015.5,,,13.8,18.9,No,No
2015-03-17,Mildura,16.3,35.4,0.0,10.0,7.4,N,57.0,NNE,NNW,28.0,24.0,23.0,15.0,1004.6,1000.7,7.0,7.0,25.8,32.7,No,No
2014-01-04,Hobart,9.1,19.9,4.0,8.2,10.4,W,104.0,WNW,WSW,52.0,48.0,43.0,32.0,988.8,992.5,,,14.4,17.5,Yes,No
2011-09-28,NorfolkIsland,16.3,19.9,7.0,1.0,5.0,S,41.0,NE,SE,9.0,17.0,80.0,84.0,1005.9,1003.9,7.0,6.0,18.6,18.0,Yes,Yes
2011-01-18,Penrith,19.6,28.9,0.0,,,ESE,33.0,SSW,E,9.0,22.0,70.0,54.0,,,,,22.0,27.3,No,Yes
2015-11-15,PearceRAAF,15.5,34.8,0.0,,12.2,WSW,37.0,S,WSW,13.0,22.0,59.0,27.0,1012.5,1011.2,,,25.8,32.2,No,No
2015-07-22,PerthAirport,6.2,18.1,0.0,2.2,4.1,NW,39.0,NE,NW,9.0,22.0,71.0,72.0,1019.0,1016.4,2.0,7.0,12.1,15.7,No,Yes
2011-06-10,Canberra,3.6,13.1,0.0,2.2,4.8,S,50.0,NNE,S,6.0,22.0,69.0,56.0,1018.9,1020.1,7.0,2.0,7.6,11.0,No,No
2012-05-16,Townsville,11.9,27.4,0.0,7.6,10.5,SSW,33.0,S,NE,6.0,11.0,35.0,30.0,1017.8,1014.1,1.0,3.0,21.4,26.3,No,No
2016-06-20,Canberra,7.6,14.5,21.2,,,WNW,50.0,NW,NW,19.0,19.0,91.0,72.0,1000.4,995.7,8.0,8.0,10.5,13.2,Yes,No
2010-08-27,Albury,6.8,13.4,4.0,,,NW,43.0,WNW,WSW,20.0,20.0,75.0,55.0,1009.5,1012.2,,,9.0,12.3,Yes,No
2016-03-08,Canberra,14.5,32.7,0.0,,,ENE,41.0,SE,NE,9.0,22.0,69.0,25.0,1024.0,1020.5,,,20.3,30.9,No,No
2015-12-31,WaggaWagga,17.1,35.4,0.0,10.0,11.2,E,26.0,ENE,NNE,19.0,9.0,35.0,15.0,1016.1,1012.7,5.0,4.0,26.2,34.5,No,No
2010-08-08,Cobar,3.1,15.6,0.0,1.4,,N,26.0,NE,NNW,11.0,9.0,65.0,32.0,1021.5,1017.6,0.0,0.0,9.3,15.2,No,No
2017-01-11,PearceRAAF,19.0,41.0,0.0,,13.1,WSW,43.0,NNE,WSW,17.0,24.0,33.0,28.0,1005.7,1003.0,,,31.9,33.2,No,No
2010-10-20,Ballarat,1.6,18.3,0.2,,,SSE,22.0,SE,SSW,13.0,6.0,73.0,49.0,1028.7,1025.7,2.0,,10.2,17.4,No,No
2010-02-17,PerthAirport,20.9,33.8,0.0,8.0,10.0,ESE,52.0,E,WSW,31.0,28.0,61.0,43.0,1015.0,1012.4,6.0,1.0,23.9,30.7,No,No
2010-05-25,Woomera,12.3,18.4,0.0,2.2,6.4,W,57.0,WSW,SW,30.0,30.0,80.0,59.0,1008.3,1009.4,6.0,6.0,14.1,17.6,No,No
2016-04-13,Bendigo,9.8,22.9,0.0,,,SE,31.0,SE,NE,20.0,9.0,67.0,39.0,1026.4,1024.2,,,15.2,22.5,No,No
2016-08-03,Perth,4.6,17.8,0.0,3.0,0.1,NNE,28.0,NNE,NNE,11.0,9.0,52.0,43.0,1016.4,1015.1,7.0,8.0,11.8,17.7,No,Yes
2010-11-27,Newcastle,18.0,30.2,0.0,,,,,,SE,0.0,9.0,70.0,42.0,,,2.0,3.0,24.0,29.8,No,No
2010-03-18,MountGambier,16.7,27.1,0.0,4.0,0.5,SW,31.0,ENE,SW,9.0,19.0,88.0,47.0,1021.0,1018.9,8.0,8.0,18.5,25.4,No,Yes
2015-09-13,Canberra,1.0,21.7,0.0,,,NW,22.0,NE,N,4.0,15.0,71.0,30.0,1029.4,1025.7,4.0,,12.0,21.0,No,No
2014-11-24,Katherine,28.4,39.1,0.0,8.8,,E,57.0,WNW,S,6.0,7.0,61.0,47.0,1010.4,1005.7,1.0,8.0,32.0,32.5,No,No
2012-08-28,Mildura,6.5,22.8,0.0,4.0,8.2,N,59.0,N,N,22.0,28.0,37.0,18.0,1020.6,1014.8,1.0,5.0,13.6,22.1,No,No
2010-11-18,AliceSprings,11.1,28.0,0.0,7.6,13.2,ESE,37.0,ESE,SSE,15.0,20.0,32.0,19.0,1016.1,1013.0,0.0,0.0,22.2,27.9,No,No
2015-09-11,Launceston,2.2,13.8,0.0,,,NNW,35.0,NNW,NNW,17.0,20.0,81.0,73.0,,,1.0,8.0,11.0,13.1,No,No
2014-09-09,Cairns,18.9,28.9,0.0,6.6,8.5,ENE,33.0,S,E,11.0,22.0,67.0,45.0,1018.9,1014.4,4.0,1.0,23.9,27.7,No,No
2012-11-07,Portland,8.1,18.5,0.2,4.4,10.2,W,33.0,NNW,WSW,13.0,20.0,88.0,63.0,1011.9,1010.3,,,13.7,18.4,No,No
2009-04-25,Albury,12.9,15.8,20.0,,,W,70.0,WNW,NNW,19.0,15.0,83.0,89.0,1004.8,1000.9,8.0,8.0,13.3,14.5,Yes,Yes
2014-03-04,MelbourneAirport,13.5,34.1,0.0,6.4,10.9,N,52.0,N,N,28.0,30.0,47.0,27.0,1021.7,1018.3,1.0,5.0,24.2,32.6,No,No
2011-10-03,Albury,2.9,18.3,0.8,,,WSW,22.0,SSE,E,9.0,9.0,67.0,40.0,1024.7,1022.1,,,9.4,17.5,No,No
2011-02-28,MountGinini,10.1,18.4,4.4,,,W,41.0,WNW,WNW,11.0,17.0,90.0,93.0,,,,,12.8,15.2,Yes,No
2014-07-31,Ballarat,8.1,14.7,0.0,,,NNW,83.0,N,WSW,44.0,33.0,82.0,98.0,1001.4,998.8,,8.0,9.9,6.1,No,Yes
2014-01-20,Mildura,16.1,34.9,0.0,12.6,13.3,S,44.0,S,SSW,15.0,13.0,54.0,15.0,1011.0,1008.1,0.0,0.0,19.1,32.4,No,No
2016-06-29,MountGinini,-3.8,5.5,0.0,,,SSW,43.0,NNE,NW,4.0,9.0,60.0,81.0,,,,,3.0,3.2,No,No
2015-11-17,Dartmoor,7.9,30.9,0.0,8.0,13.2,W,54.0,N,W,11.0,31.0,48.0,22.0,1012.0,1011.1,,,20.2,28.6,No,No
2014-11-07,Witchcliffe,13.3,18.7,10.4,,,W,46.0,SW,SW,17.0,22.0,61.0,47.0,1012.8,1016.5,,,16.7,16.9,Yes,No
2015-10-11,Richmond,9.9,26.0,0.0,,,WSW,35.0,NE,NNE,2.0,11.0,84.0,59.0,1022.9,1018.2,,8.0,17.0,22.7,No,Yes
2009-05-18,NorahHead,12.6,20.8,0.0,,,SE,41.0,WSW,ESE,17.0,22.0,78.0,60.0,1024.7,1022.5,,,15.0,20.0,No,No
2016-11-22,Dartmoor,9.2,19.8,1.0,,,SSW,31.0,W,SW,4.0,17.0,91.0,57.0,1016.7,1016.0,,,12.7,17.6,No,No
2016-05-09,WaggaWagga,14.6,19.2,46.6,3.6,,WNW,63.0,NE,NNW,33.0,17.0,84.0,78.0,1002.8,1001.7,8.0,,18.3,17.1,Yes,Yes
2014-05-25,NorfolkIsland,17.2,21.2,2.0,2.4,4.1,N,39.0,NW,NW,17.0,17.0,88.0,76.0,1017.7,1015.3,8.0,7.0,18.2,20.4,Yes,Yes
2009-10-15,Canberra,8.9,14.1,0.6,3.6,,,,,,,,58.0,76.0,,,,,10.7,10.5,No,Yes
2011-11-20,Hobart,9.9,19.6,0.2,2.4,10.0,WSW,76.0,NNW,NW,26.0,26.0,46.0,61.0,1006.8,1001.4,,,13.8,14.0,No,Yes
2009-03-28,GoldCoast,20.0,27.2,8.2,,,SSE,65.0,S,SSE,33.0,44.0,71.0,58.0,1020.1,1018.0,,,24.6,26.1,Yes,Yes
2011-10-18,Hobart,6.5,25.2,0.0,2.8,12.6,N,46.0,NNW,NNW,19.0,26.0,44.0,16.0,1028.8,1025.1,,,13.2,24.3,No,No
2016-08-29,Mildura,10.4,22.4,0.0,5.2,3.4,N,39.0,NE,NNE,19.0,26.0,45.0,28.0,1020.7,1017.8,7.0,8.0,14.5,21.0,No,No
2015-07-17,AliceSprings,-2.3,15.2,0.0,3.6,10.4,ESE,41.0,,SE,0.0,20.0,,25.0,1028.3,1025.5,1.0,0.0,6.3,14.3,No,No
2017-02-22,Perth,10.1,24.1,0.0,7.0,11.9,SSW,33.0,SE,SSW,13.0,17.0,59.0,49.0,1021.9,1019.8,3.0,1.0,19.0,22.8,No,No
2012-09-15,Mildura,9.3,21.0,0.0,,10.7,W,24.0,SSE,WSW,9.0,11.0,54.0,35.0,1026.7,1023.0,1.0,6.0,14.8,19.7,No,No
2016-10-04,Mildura,9.2,18.5,0.2,4.3,9.1,W,59.0,NW,W,24.0,33.0,65.0,64.0,1008.3,1009.1,1.0,6.0,13.8,17.4,No,Yes
2010-11-12,BadgerysCreek,14.9,31.6,0.2,,,E,39.0,,NNE,0.0,4.0,76.0,36.0,1014.4,1010.9,,,21.7,31.3,No,No
2015-06-25,Uluru,4.1,17.9,0.0,,,E,46.0,ESE,ESE,20.0,20.0,71.0,40.0,1031.7,1028.2,,,8.7,16.7,No,No
2009-12-22,Penrith,17.9,36.6,0.2,,,NE,44.0,NNW,,4.0,,72.0,,,,,,23.8,,No,No
2009-05-08,Cobar,7.5,21.7,0.0,4.0,10.5,SSW,24.0,S,SSW,9.0,13.0,65.0,27.0,1027.7,1024.3,0.0,0.0,12.6,21.0,No,No
2014-12-24,Melbourne,14.4,23.0,0.4,4.0,11.9,SSE,48.0,SSE,S,19.0,26.0,52.0,52.0,1015.8,1014.4,6.0,,18.6,21.5,No,No
2014-11-14,Katherine,26.9,38.4,0.0,9.4,,N,30.0,N,NNE,13.0,11.0,57.0,28.0,1012.2,1007.5,4.0,6.0,30.2,38.0,No,No
2017-03-27,Woomera,22.3,30.2,0.0,17.8,,SSW,59.0,SSW,S,35.0,33.0,49.0,25.0,1014.7,1013.3,5.0,,23.0,28.8,No,No
2013-08-29,Launceston,3.5,17.8,0.0,,,NNE,56.0,SE,N,15.0,11.0,77.0,68.0,1019.0,1012.1,,,8.6,17.3,No,Yes
2012-08-09,Dartmoor,7.1,12.9,2.4,2.2,8.1,SSW,63.0,SW,SW,26.0,24.0,85.0,78.0,1022.1,1024.2,,,9.1,12.1,Yes,Yes
2015-04-05,Launceston,7.7,20.9,0.8,,,N,33.0,,NNW,0.0,17.0,96.0,83.0,,,8.0,8.0,11.9,18.1,No,No
2014-01-08,Woomera,14.9,31.1,0.0,11.0,13.3,SSE,44.0,SE,SSW,24.0,15.0,40.0,13.0,1017.2,1013.5,1.0,0.0,20.9,29.6,No,No
2012-08-05,Canberra,0.6,15.0,2.0,2.2,6.3,W,63.0,NNW,NW,20.0,35.0,69.0,45.0,1015.4,1011.6,4.0,7.0,7.6,12.1,Yes,Yes
2012-01-02,Launceston,14.2,28.6,0.0,,,WNW,24.0,NNE,WNW,4.0,13.0,78.0,54.0,1015.9,1012.7,,,20.5,26.4,No,No
2013-05-29,Albury,4.2,19.3,0.0,,,N,22.0,,SSE,0.0,7.0,100.0,57.0,1030.3,1026.1,7.0,1.0,7.8,19.0,No,No
2011-03-05,SalmonGums,18.2,27.5,0.0,,,NE,44.0,NNE,N,26.0,9.0,66.0,49.0,,,,,20.8,26.1,No,No
2014-10-27,Albury,14.3,22.0,0.2,,,W,67.0,S,WSW,7.0,30.0,81.0,52.0,1005.5,1006.8,4.0,5.0,16.1,20.9,No,No
2012-05-23,SydneyAirport,8.7,22.9,0.0,4.0,10.1,NNE,28.0,NW,NNE,11.0,15.0,49.0,25.0,1024.4,1020.0,0.0,0.0,14.4,22.0,No,No
2014-01-16,Watsonia,24.9,43.9,0.2,13.0,9.1,NNW,35.0,ENE,SSW,6.0,9.0,41.0,11.0,1015.3,1011.4,2.0,4.0,30.2,42.9,No,No
2009-08-14,PerthAirport,13.7,20.4,20.4,4.0,4.3,NW,78.0,NW,WNW,31.0,35.0,81.0,69.0,1006.4,1004.6,7.0,7.0,16.6,18.9,Yes,Yes
2014-07-31,Launceston,11.5,14.7,29.2,,,NNW,98.0,NNW,NNW,44.0,19.0,81.0,84.0,,,8.0,8.0,13.2,10.1,Yes,Yes
2010-07-29,SalmonGums,8.1,17.1,0.4,,,WSW,54.0,NW,SW,19.0,24.0,91.0,50.0,,,,,10.3,15.0,No,No
2015-06-16,MountGinini,1.9,6.0,14.6,,,NE,46.0,N,NNW,13.0,13.0,97.0,97.0,,,,,5.1,5.7,Yes,Yes
2013-09-29,Melbourne,7.6,21.4,,4.2,9.3,N,72.0,N,N,35.0,37.0,49.0,42.0,1014.9,1011.0,,,14.3,20.8,,Yes
2013-09-01,Tuggeranong,0.2,20.9,0.0,,,W,20.0,NNW,NNW,6.0,11.0,68.0,37.0,1029.3,1025.6,,,9.6,20.4,No,No
2012-08-21,NorfolkIsland,13.5,18.6,0.8,3.0,7.8,SW,43.0,WSW,SSW,9.0,20.0,81.0,58.0,1021.7,1020.0,6.0,2.0,16.2,17.9,No,No
2016-09-06,NorfolkIsland,14.6,19.2,7.0,1.8,,SE,33.0,SE,SE,17.0,15.0,58.0,64.0,1026.0,1024.6,1.0,6.0,18.0,18.1,Yes,No
2013-06-18,Wollongong,9.7,16.5,0.0,,,SSE,46.0,SW,SW,15.0,22.0,60.0,71.0,1013.4,1013.1,,8.0,13.1,13.7,No,Yes
2015-03-16,Williamtown,16.2,24.1,8.2,5.2,10.4,S,44.0,S,SSE,13.0,19.0,59.0,35.0,1017.3,1015.5,5.0,1.0,20.4,22.8,Yes,No
2016-09-03,Darwin,25.0,32.8,1.8,6.8,10.6,NW,37.0,WNW,NW,15.0,22.0,74.0,59.0,1012.3,1008.9,4.0,2.0,28.5,31.5,Yes,No
2011-01-11,Sydney,21.8,25.2,0.4,6.6,0.8,ENE,44.0,E,NE,20.0,20.0,71.0,79.0,1014.5,1012.1,,,24.3,24.3,No,Yes
2009-04-01,Newcastle,19.4,23.8,21.8,,,,,SE,SE,11.0,37.0,86.0,90.0,,,8.0,8.0,22.2,21.7,Yes,Yes
2009-08-15,Penrith,3.2,21.9,0.0,,,N,22.0,WNW,N,6.0,9.0,77.0,35.0,,,,,9.3,21.5,No,No
2016-02-22,Witchcliffe,15.6,21.6,3.2,,,SW,35.0,SSW,SW,17.0,17.0,74.0,60.0,1016.4,1016.7,,,18.1,19.4,Yes,No
2010-11-27,Bendigo,15.5,20.4,24.0,10.0,,SSE,41.0,ESE,WNW,11.0,4.0,81.0,88.0,1009.9,1007.9,8.0,8.0,20.0,19.6,Yes,Yes
2012-06-07,Cairns,13.1,23.6,0.0,3.2,10.4,SSE,30.0,SSE,E,17.0,15.0,63.0,52.0,1016.3,1013.3,2.0,2.0,19.1,23.0,No,No
2014-10-19,Cobar,15.3,32.6,0.0,8.6,,NNE,30.0,ENE,NE,17.0,9.0,22.0,8.0,1025.4,1021.1,1.0,1.0,22.5,31.4,No,No
2015-11-14,Melbourne,,,,5.8,8.3,SSE,46.0,SSW,S,19.0,24.0,,,,,,,,,,
2010-07-03,WaggaWagga,3.8,10.5,8.2,1.0,5.7,W,30.0,WSW,WSW,9.0,17.0,94.0,76.0,1030.4,1030.0,7.0,3.0,5.4,9.4,Yes,No
2009-09-06,Williamtown,6.1,20.1,0.0,,10.2,SE,37.0,NW,E,15.0,22.0,67.0,53.0,1018.7,1014.1,,,13.6,19.1,No,No
2013-05-28,GoldCoast,16.3,21.7,0.8,,,SE,59.0,S,ESE,22.0,41.0,89.0,71.0,1028.5,1026.8,,,17.9,20.8,No,Yes
2011-06-11,Adelaide,10.4,13.8,0.0,,2.9,SE,35.0,SE,SE,13.0,19.0,51.0,51.0,1032.1,1030.4,,,11.5,12.9,No,No
2012-05-16,NorfolkIsland,15.5,20.8,2.4,4.8,8.5,WSW,69.0,WSW,WSW,31.0,33.0,66.0,57.0,1012.7,1011.6,3.0,4.0,18.1,20.2,Yes,No
2016-06-20,CoffsHarbour,16.1,22.2,49.4,,,NW,61.0,NW,WNW,15.0,26.0,60.0,43.0,1003.5,1001.5,,8.0,18.5,21.2,Yes,No
2013-08-12,Tuggeranong,1.0,13.5,3.0,,,WNW,57.0,E,WNW,7.0,22.0,100.0,68.0,1006.2,1002.9,,,7.9,11.9,Yes,Yes
